"YEAR","SYST","ST","LOC","GEN","DTF","PHT","LOD","LBL","PBL","BSP","LSC","GDS","T2M_MEAN","T2M_MAX","T2M_MIN","PRECTOT_ACC","RH2M_MEAN","T2MDEW","SOLAR_RAD","WS2M","NOISE_1","NOISE_2","NOISE_3","NOISE_4","NOISE_5","NOISE_6","NOISE_7","NOISE_8","NOISE_9","NOISE_10","NOISE_11","NOISE_12","NOISE_13","NOISE_14","NOISE_15","NOISE_16","NOISE_17","NOISE_18","NOISE_19","NOISE_20","NOISE_21","NOISE_22","NOISE_23","NOISE_24","NOISE_25","NOISE_26","NOISE_27","NOISE_28","NOISE_29","NOISE_30","NOISE_31","NOISE_32","NOISE_33","NOISE_34","NOISE_35","NOISE_36","NOISE_37","NOISE_38","NOISE_39","NOISE_40","GY"
2020,"S2","MT","LOC6","GEN13",97.557976145763,135.159364375286,4,6,9,6,2,1,24.9556407611817,30.006973990472,17.2015137854032,567.668897472322,88.2848200737499,20.291371637024,18.1628600275144,2.02455473621376,6.99399474309757,6.81142054731026,0.51759738009423,1.01345990551636,4.89673176547512,9.1018340154551,2.9879337712191,4.34535902692005,9.75962531520054,6.03080420987681,2.56245559779927,3.75610756222159,1.18331572040915,7.85908235469833,7.79149865731597,3.98844823008403,5.95980048412457,9.72798671107739,4.71013474278152,5.83199696382508,5.86389096220955,9.66278073843569,9.69439793145284,5.3260745271109,9.33646111981943,5.1669604331255,1.69436681782827,0.370902395807207,2.7248674351722,0.205292159225792,0.86531626759097,6.27171464497223,7.06539352424443,1.61106747342274,5.16956605250016,5.99386019166559,1.12129908753559,4.8060034122318,7.30046543292701,4.27542523248121,4952.52931263207
1981,"S2","GO","LOC2","GEN20",79.7337942779996,127.786086208653,1,4,1,7,4,4,24.0184052367695,32.3628548260313,15.2788877694402,954.171381518245,67.2758175199851,20.24455476203,23.3725343481638,3.70277348929085,9.67855813680217,5.02549678320065,1.74482349306345,8.25334673980251,3.79532081773505,2.64421428786591,6.04995620669797,8.67050072643906,1.47170584416017,9.81465135701001,9.14585582679138,7.00324210338295,5.00555235194042,0.646000111009926,4.63194985408336,9.38798026647419,9.37127311248332,2.54851559177041,7.70340873161331,9.76567344740033,5.3358031436801,1.10894093755633,1.04250074597076,5.09346364997327,3.8395937718451,2.29340338148177,5.88387896539643,6.93842781241983,5.4915975080803,0.72271914454177,9.78314896347001,9.76345930248499,4.68398838071153,6.53609347995371,6.23802157118917,1.97054027579725,0.434534968808293,8.44140310073271,8.59087618766353,7.25884251995012,5242.40480214712
2010,"S2","GO","LOC3","GEN16",81.0662389174104,102.390026296489,7,6,2,6,4,1,25.6879898686893,33.3639802453108,17.7753740225453,779.336795024574,86.9584181439131,22.528166787466,24.762735418044,4.36210997891612,1.33822522358969,5.51357867429033,4.11987242288888,5.54613455897197,8.5368099831976,5.15900330618024,3.58572968514636,4.48350297519937,4.24558052793145,5.6000198982656,8.12109864549711,6.94641139358282,5.55414174450561,0.0349013390950859,7.5189050892368,6.48655521450564,3.50319507997483,5.3352913283743,6.12804613308981,6.13823800114915,7.88290241733193,3.65982928313315,5.10400563944131,2.86792112281546,7.31147798476741,9.69659821595997,7.57372998166829,6.77085363771766,2.25321512203664,6.27892617369071,3.01711500389501,4.30277756182477,9.57151956390589,0.919340949039906,7.22316272323951,5.80179914599285,8.43731410801411,0.711707163136452,2.23417583620176,4.00291631696746,4993.91863682061
1985,"S1","GO","LOC3","GEN19",102.915504542179,91.2897074199282,4,3,5,3,8,8,23.5071723763831,33.9649331092369,15.4690413707867,928.211436606944,72.7591038029641,19.8679439027328,15.8589103771374,3.0179117587395,1.46164700388908,8.13248549355194,9.68957403674722,7.19437530031428,2.65555000631139,6.32237996673211,8.72538505820557,5.72901133447886,2.51107665477321,5.00360229052603,4.91052780533209,8.9644625573419,5.38951336173341,8.85184508515522,5.28385736513883,0.293545348104089,5.03319292794913,7.64771884307265,7.04254271928221,7.59739314671606,3.95181491971016,6.29946524742991,8.78287707222626,7.44345626793802,8.46407378558069,5.60801892075688,5.47947276383638,5.88275347603485,0.786808580160141,8.45793897984549,1.60368012962863,5.48964616842568,2.36115451902151,9.97771885246038,1.34163555921987,8.37936071678996,2.71966824773699,7.94500678312033,1.76250874064863,7.3728848178871,3003.77522098097
2012,"S1","MT","LOC5","GEN12",97.3779769055545,78.1316307582892,1,3,5,5,3,3,23.8090206226334,32.4597320146859,17.0372301663738,945.084871537983,82.6222400343977,19.1497335452586,18.4749309974723,3.52686794498004,1.74259639345109,9.5527068991214,6.82333916891366,4.24827947746962,1.06004016939551,4.18285930994898,7.29375083232298,5.94479414867237,5.1961757382378,6.4054236956872,2.59336920920759,1.03051953483373,4.6283465763554,8.47863264614716,0.956723052076995,1.93654493894428,1.51018468663096,2.72280781762674,1.09503036364913,5.31201015459374,2.5074456539005,5.05405453499407,4.88583787111565,9.43485884694383,0.51616205368191,3.53521413169801,9.9395402520895,9.24086536979303,7.98560044262558,3.90899036079645,0.352875965181738,4.43926911102608,4.89829156314954,2.16880879597738,3.22164225857705,5.8801964763552,9.50478341430426,2.80487332493067,7.27552233496681,1.45811158930883,2767.0220955272
1989,"S2","TO","LOC9","GEN8",106.637207060121,82.6071081869304,7,5,9,3,1,3,25.2679713722318,34.9735216763802,16.9811365497299,601.217895559967,73.6822778382339,23.1174644436687,16.3896869122982,2.11372814979404,6.75651506287977,2.39361071726307,6.6208542091772,6.027655613143,8.9392595924437,2.91796937352046,0.251336514484137,6.3901938451454,7.75075748097152,1.44306603353471,8.93990258220583,4.10440487787127,7.09680872736499,7.1362739498727,9.69829848734662,7.62248627142981,2.27561986539513,7.47126676142216,4.95122747728601,6.14557519322261,4.6900559682399,1.73977828817442,1.57198707573116,8.11874897219241,4.35991042759269,9.19964639237151,3.69925994426012,6.92950850818306,2.31264200992882,9.84772151103243,3.79875478334725,9.38966909889132,0.821221699006855,6.21887779561803,4.84433087520301,0.696912074927241,8.99365009041503,4.33525441214442,1.92946791648865,4.06214480753988,3724.66436678269
2008,"S2","TO","LOC9","GEN19",82.8088937001303,112.514605217148,6,6,8,2,3,1,23.2699735523202,33.8946006349288,16.8201923279557,651.08507014811,89.4542275182903,19.1505313864909,21.2635283404961,2.92454523872584,0.231295907869935,0.391437765210867,3.85756535222754,1.79285898106173,5.34610038157552,9.20217848848552,9.08347870223224,7.65392150962725,4.17872230522335,9.59065198665485,2.75889319367707,4.32130771456286,7.39286115625873,3.60582825029269,3.15343805588782,9.38232928048819,9.09874991513789,4.77687834994867,9.10998081089929,1.23520358698443,8.62598756793886,4.40444848500192,0.938954229932278,6.26635595457628,9.31791521143168,9.15597840212286,4.22640913864598,6.36664433637634,5.38904104847461,6.79150829091668,5.52001879783347,5.60097277164459,5.40231104707345,2.8797444771044,6.45552313653752,2.16898903250694,9.38893472775817,3.36189616471529,7.1603016462177,9.06278865179047,3701.25617086631
1993,"S1","MT","LOC4","GEN22",101.347420786042,74.5803224178962,7,3,5,6,8,8,26.0161068541929,34.7841697654221,19.811507808743,987.960541620851,79.929334083572,21.3590932583902,23.2572916266508,2.47274086484686,6.07092534191906,5.20741516258568,9.71806928748265,5.04659845959395,1.570738859009,1.30483753280714,3.10484779067338,7.57342087104917,8.30527853686363,5.27845452306792,1.91093856701627,4.67457939637825,6.47548573091626,3.01921993494034,9.43165647797287,9.59560001501814,6.19527951814234,7.03291242942214,4.89480380434543,2.28574407054111,7.06476499326527,6.27726235194132,2.99992934335023,5.69643552415073,2.23009995184839,7.05354402307421,7.52851125784218,0.737514819484204,6.26347215846181,0.558142077643424,5.40208093356341,5.46862584771588,7.40961882518604,2.30676018865779,5.79382748808712,8.80173850338906,3.76082187518477,0.892141703516245,3.02900017006323,3.5010705771856,3940.08069801637
1993,"S1","MT","LOC4","GEN19",92.1388465235941,95.7164268940687,2,4,4,2,4,1,22.2148162438534,31.4139174132142,12.536419426091,963.437330909073,76.0622222302482,18.8367170346901,19.1025665844791,2.73697431338951,9.57282409770414,1.91881913226098,0.700887211132795,5.63402847852558,1.79429561831057,9.66573387850076,1.63114735856652,4.38129324233159,5.8330578636378,4.75605719955638,1.21193324681371,0.904147636611015,1.2793955928646,8.57084134826437,0.798026982229203,0.793963647447526,2.96760223805904,2.51800861675292,9.89278077846393,3.44628321472555,8.65534355631098,4.39401613781229,1.90269235521555,4.14180490653962,0.530557439196855,0.279284387361258,9.90142729831859,5.0416123168543,4.53610725468025,5.10488143889233,2.07038023276255,6.1219769041054,9.69987582648173,1.99006470153108,8.80709614604712,3.44041658099741,9.68673432711512,8.28445325605571,2.1205002325587,6.87858148710802,4194.08807244188
2003,"S2","MT","LOC6","GEN13",98.4192876284942,102.833082552534,2,2,5,3,2,5,22.8520880867727,29.2146518714726,14.5853929892182,896.403690986335,67.8745194710791,20.8461973271333,21.9542718748562,3.34952351078391,0.570338189136237,2.49142710817978,6.5867230668664,4.53019376844168,9.82069116085768,8.03941699443385,7.20933411503211,6.44882447086275,1.9567354535684,4.98693333938718,1.65263215312734,5.18271997803822,2.12937647011131,4.66089071473107,8.01801373949274,6.50194790447131,3.76748309703544,0.637060641311109,8.5795279010199,6.10045026987791,2.87202947540209,5.24895507609472,2.35376324737445,9.28539391141385,5.14020988717675,7.42346846498549,4.99252951703966,7.20845808275044,3.50127856945619,2.72097348468378,0.402902539353818,2.1003315760754,3.70498885400593,0.120102029759437,8.99556183256209,8.12324654310942,6.76709992811084,4.22756419284269,3.18379330215976,6.90909855766222,5079.96782126979
2017,"S2","GO","LOC3","GEN2",102.020635330118,121.520283916034,4,7,1,4,5,7,23.1575225749984,35.0749090998434,17.5478666999843,420.937866717577,82.8672886965796,21.1154838555958,18.4693167894147,2.16341205779463,1.88773728674278,2.95884606894106,1.00542397703975,3.61365493852645,4.23867753474042,5.28202784014866,0.100886693689972,2.4460157356225,6.04089196538553,3.31700000213459,7.42866363143548,8.51382944034413,2.38803466781974,4.5991124631837,2.25798609666526,9.61362759582698,1.4926718804054,3.4805170353502,5.31093270750716,2.86156128393486,0.211294461041689,1.65951183531433,5.51383564248681,5.47308208188042,7.31718910392374,8.21016147267073,4.6899957023561,0.882360241375864,7.89739309810102,1.08049168251455,2.24224196746945,6.6271468764171,6.64478032849729,3.31504969624802,8.86694153537974,1.99003545567393,6.22474060626701,6.85503088170663,1.28081137314439,7.46478107990697,3905.26479596594
1995,"S2","RO","LOC7","GEN5",80.7078066188842,71.7305467394181,1,3,3,1,2,8,22.2266031890176,28.7354427131359,12.7304519149475,1080.43871074915,60.21863714559,20.0846061259508,18.8054400868714,2.93858512677252,9.51239024521783,9.79340572841465,1.47575144888833,9.91451912326738,5.59702811297029,5.27057939907536,6.18052306119353,0.943130576051772,6.40997394686565,9.67681827023625,2.83561604097486,3.85570199927315,6.29239832283929,7.62755095027387,1.08235446969047,0.307034542784095,3.64909347612411,8.52997550042346,6.81594975758344,3.63520610146224,4.12421143613756,5.49525292823091,4.51631298521534,0.481683213729411,4.76181757403538,5.74185166275129,9.49235358042642,0.400253802072257,4.11339019658044,8.04538842523471,9.21015503350645,5.54155478253961,8.04479007376358,2.30264312354848,0.925238975323737,7.62373801553622,1.25680021708831,2.2633927129209,6.22895563719794,4.72867355216295,5112.53857261046
1989,"S1","GO","LOC2","GEN14",69.2132746009156,71.9014529511333,2,4,8,9,6,1,23.0430519613437,31.2998023908585,13.6957086911425,974.332299828529,70.5763121531345,18.9992020640057,18.0131767899729,4.79401434678584,7.12801122805104,5.25896397186443,6.99161617318168,7.83204941079021,8.32152076996863,5.8841869677417,6.1767056863755,3.07976125273854,8.99730027653277,1.78747077239677,6.90479944925755,7.53782053710893,6.70621925964952,3.8822465762496,2.36087241675705,9.4560164748691,1.90538886701688,6.11982092028484,5.43696596752852,5.5502044246532,6.60055214073509,9.85751064959913,1.22691081138328,5.849258529488,1.48918855469674,9.38372928183526,4.69109399942681,2.22266078693792,1.73327937023714,1.69570485595614,3.55558297596872,7.15026042889804,3.18437119247392,2.83135590609163,5.08257216308266,9.47865475201979,7.87278474541381,6.71780622331426,9.30661352351308,5.44060571119189,3424.97973871911
1993,"S1","GO","LOC1","GEN7",95.3523672907613,91.5570887411013,6,5,8,5,6,3,24.1612606025301,31.8765925043263,18.7324313512072,988.411198556423,85.87543083122,19.2626937720925,16.9226611824706,2.71610865974799,9.81539577012882,5.74376777280122,5.3440554603003,7.82878247322515,9.18419497320428,2.60513606946915,8.04930350743234,0.70449250517413,9.03469300828874,9.83417306095362,9.82443045824766,6.62084210431203,2.73721084231511,0.872611356899142,0.711348140612245,2.10596630116925,3.25259340694174,1.62777054589242,5.75638861162588,3.60423332778737,3.14245470566675,5.46528703998774,6.91725180018693,5.08401810657233,2.15463769854978,6.78645637119189,6.0590141499415,9.81475385371596,7.05025751609355,6.70923762954772,9.0464107086882,5.62185348710045,4.57699607126415,9.32505572447553,9.57831174600869,9.68414340168238,2.38495396682993,6.89191607758403,3.05361827369779,8.11355444602668,4059.54394850359
2006,"S2","RO","LOC7","GEN25",108.801672935952,77.0480932248756,1,6,3,4,1,1,27.5382813033648,37.3675411960576,18.2414948209189,1184.24545638263,61.0099142161198,23.7899842639454,23.7116699945182,2.46044378867373,4.75250937975943,8.47145425155759,8.71861598221585,3.12867515953258,5.15449409140274,5.00906575471163,5.4131305613555,7.0987444347702,8.55614284984767,8.8926722179167,7.07508328836411,5.60321549652144,2.85177300684154,6.64767536101863,3.27579915057868,5.43894700240344,0.863999838475138,3.89091657940298,7.64991494128481,7.58108289912343,1.87245377572253,0.678242410067469,4.75579489022493,4.83683922328055,2.26860283873975,8.47479040967301,3.09746387414634,9.00075585581362,0.805720607750118,9.16400905000046,7.59328877320513,8.08660737005994,5.95740078249946,3.49913839017972,9.06429130584002,9.88635304616764,7.1708040125668,6.78319572703913,9.681082139723,2.90249015204608,3649.1517163814
2015,"S1","GO","LOC2","GEN17",105.874843082856,96.335875284858,9,4,2,8,1,5,26.9134379201569,37.4836716174614,19.7332433518022,724.248343333602,67.1950553962961,23.9670429781545,15.9376418078318,2.33014441118576,9.98290287796408,5.94379836227745,2.30555779533461,2.85035746637732,5.9615168813616,8.73590100090951,1.52447008294985,8.54317507473752,4.25375480204821,8.64525812212378,2.68699008738622,0.114632304757833,9.12123197922483,5.31129279639572,3.1286865263246,8.40497169643641,4.38114711316302,8.18469098769128,2.55929489154369,9.67097790911794,8.84973851032555,1.3551444071345,5.67030492704362,6.78443585289642,1.45644602598622,9.47623311541975,5.59081600047648,8.20911239599809,6.3446011650376,0.302592199295759,0.166066642850637,1.57389362808317,0.469124668743461,6.9078607019037,1.79598117014393,9.41810673335567,0.0358661194331944,7.77504528872669,6.45032023312524,5.13769328594208,2933.81787933027
2019,"S1","MT","LOC4","GEN16",66.2430383404717,137.111118959729,1,3,3,4,5,4,23.2512260065414,32.9167518590111,14.782527211355,478.104303218424,77.0148190925829,20.3588586791884,23.7292792275548,3.3805544374045,4.32155499234796,4.85301530919969,9.55659580184147,9.58936858223751,4.1740372730419,9.27309285150841,1.5287880692631,2.21734452061355,9.8940259963274,7.80296619515866,8.33864023908973,3.31456351326779,2.67270751064643,9.45441918214783,4.57349323667586,4.92845552042127,1.70935702743009,3.83427517022938,5.97090919269249,8.13618051586673,4.34337452054024,2.06655702088028,6.46329082781449,6.91244241548702,9.13728760555387,7.52088547917083,0.0532374926842749,4.93705237051472,7.34096264466643,8.55156357400119,4.78461306076497,7.2455770149827,6.20503035373986,4.28320378065109,1.1687724897638,1.33413651958108,1.00647950777784,0.097950145136565,5.24085017619655,1.7204814706929,3799.26667915064
2017,"S1","GO","LOC1","GEN8",71.3183516543359,98.0513613321818,8,5,3,8,2,1,27.9417654606514,39.7317790237721,22.0801535344217,833.168128691614,86.0691696102731,25.0723484100308,20.718900533393,1.39552967180498,6.22901701135561,8.73056004289538,4.52769689029083,5.46914804726839,2.17707723611966,4.59881841437891,1.49279753910378,9.22316105803475,7.0567298703827,5.42418406577781,3.77670249901712,6.97012619115412,9.14133791346103,8.30183088080958,2.97364734578878,0.501727289520204,0.784984983038157,0.759342664387077,8.68137326557189,8.98575783474371,3.55081163812429,1.73501925077289,8.29685832373798,1.07169768773019,5.34053905168548,1.59901197068393,3.89397721737623,5.04746838705614,1.87454301863909,9.38200071221218,0.118290223181248,7.43477176176384,1.56283880816773,9.38603770453483,3.45919548999518,4.93148628855124,0.385731507558376,7.21519235055894,8.58677990036085,6.326460307464,3449.47163705457
2004,"S1","GO","LOC3","GEN1",90.8784977183677,137.97512057703,6,5,4,2,8,5,25.3005108088255,32.3497879698407,19.8938943250105,1159.4146085903,69.6538508869708,20.8466668254696,18.4556371206418,3.19882955541834,0.158795020543039,3.98662598570809,9.58361269673333,7.15475992532447,3.79934821277857,8.30364609835669,3.95292375702411,1.56544275349006,6.9404281838797,2.33993503497913,0.543950207065791,5.86892837891355,3.46913563087583,0.644075367599726,3.57382831862196,0.267833902034909,4.68565603950992,5.50118980463594,2.48783015180379,9.71267780987546,8.72388825751841,3.9301531133242,0.504946429282427,0.834327423945069,2.76376142865047,4.29331200197339,8.70706257876009,8.77343242522329,7.04198191873729,4.74527153652161,8.99026048602536,5.85875618038699,4.68433304922655,7.14719454757869,5.5610909871757,7.59074080968276,1.83270894689485,0.462738501373678,7.4511212669313,5.13046673033386,5241.94898093619
2009,"S1","GO","LOC3","GEN14",72.1150025865063,123.585055184085,4,4,8,4,6,3,27.1675332025625,34.8347193603404,21.7942023877986,833.200843259692,71.6680967970751,23.1857842132449,19.6056830929592,5.50099293142557,5.9511205740273,7.20367181347683,6.44219199661165,1.61999615840614,1.26233633840457,1.44966777879745,6.52620535809547,1.93146915175021,3.38796961354092,7.65638090902939,6.27736047143117,3.32366029731929,5.50994990393519,2.34550424618647,7.33781343791634,1.74734861589968,6.19369278661907,6.28176856320351,7.69050967646763,5.67836854374036,5.77578095719218,8.76748986542225,9.03441253351048,2.11097728926688,3.75618008663878,5.87573304539546,8.57678969623521,1.87246352201328,4.52428828459233,7.95212047873065,2.8862410155125,7.01602044748142,0.623906962573528,7.38305050646886,7.21075892914087,0.69818458519876,2.09732272662222,5.73229993227869,9.55397570738569,3.47532137762755,5113.92449759217
1980,"S2","MT","LOC4","GEN9",61.8019815441221,139.2422786518,5,7,4,7,5,2,26.1674806475639,31.9319248648826,18.5143751325086,787.316333316267,86.8204573122784,21.3369824488182,24.7899467428215,4.01459700567648,2.98882332863286,6.83020678814501,3.7343429797329,5.62625357881188,2.26382529130206,3.57709359843284,6.3684815261513,2.74274886352941,4.74488258827478,5.70700773969293,2.82369445776567,5.58488927315921,7.03938221326098,1.1033083521761,7.72316799964756,3.74183040112257,4.23819191521034,4.69601005781442,8.87273841304705,8.79234947031364,4.77732361992821,7.57842044811696,4.80784873012453,3.95921424031258,4.09836428239942,8.00384609727189,1.34598684497178,4.27390883443877,3.23262480320409,5.1005110074766,4.99075136845931,3.31641189055517,0.188941266387701,1.04447853052989,0.769113502465189,7.20272270496935,9.40465950407088,4.96476122876629,3.19707623682916,6.21167871169746,4165.32344313205
1989,"S1","GO","LOC3","GEN8",80.7117319223471,104.225709061138,7,4,5,3,1,1,25.094458360225,35.2312345940154,15.1704455185682,1092.37216971815,74.2983393394388,20.4577618313488,15.4524282552302,2.53589591151103,7.08948367508128,6.31357212085277,3.40446787886322,8.93821761012077,9.68089373782277,9.48140538064763,5.01651954837143,9.06443793093786,8.28064740169793,3.34286259952933,8.02937994012609,1.83690181933343,4.50657794252038,1.44972044741735,4.41301129991189,8.49551753140986,1.37486049672589,3.10056986985728,9.17713938979432,7.01312192948535,9.93781967554241,3.90946106053889,6.79394065402448,8.70352832833305,5.1378934038803,4.72561760339886,3.44086412573233,5.28737480985001,4.72219328628853,2.6946267276071,4.76208909647539,2.66471691429615,0.834226184524596,1.66558358119801,9.78145338827744,2.34945627395064,2.43661035085097,7.96524028293788,1.67625479865819,6.74226886359975,4110.77000706282
1997,"S1","TO","LOC10","GEN11",71.279106058646,100.802127881907,6,4,9,4,8,2,24.663976856973,31.0980281294324,16.7030146706384,620.22461630404,65.7873915648088,22.614372998476,24.1493495344184,3.72199518163688,5.92437668005005,6.37423190986738,3.51335148792714,7.17749657807872,3.63188105868176,4.05391729203984,6.56494821188971,3.93882806180045,8.05949535453692,9.68420014716685,3.85410496266559,7.01201249845326,9.49035935336724,3.00286122132093,6.43127613235265,9.35087276622653,9.94821136118844,2.88517717970535,1.98006025748327,6.51163944741711,7.16109095839784,3.85805964004248,3.16449906677008,8.59277709154412,0.783048900775611,9.17992362286896,8.12062391079962,3.32945787580684,4.41844610963017,8.70956324739382,2.78213040903211,3.51118073565885,8.26517832931131,9.18186945142224,7.99001204315573,7.11031569400802,6.46701241843402,5.04901975160465,7.36616499023512,7.81796544557437,4097.55452650789
1992,"S1","GO","LOC1","GEN11",84.9571473570541,75.1709632994607,7,5,3,5,8,1,22.2522212802432,31.9762810601387,15.3574035705533,415.686834789813,65.0019297539257,18.6750260482077,21.4403028856032,5.47717930655926,3.049000503961,2.64131571166217,9.17858666041866,3.61657626694068,1.66818070225418,8.64853504579514,2.02108211582527,3.57718789717183,3.30520180985332,8.77909683156759,0.681195366196334,5.37658377550542,7.62481576064602,1.80657295510173,4.37795309582725,3.50174311315641,7.6899150852114,6.04373271111399,4.72825499484316,4.93717822013423,3.30268651945516,9.6472825249657,8.8704963051714,2.89608521619812,3.2086870027706,1.93016997538507,9.32957130018622,5.59013436082751,3.66761602228507,8.08839271543548,9.0954565256834,9.12268543150276,0.817042111884803,4.01667645433918,9.10167871508747,1.76076730247587,4.30840809363872,5.90866108657792,7.317125860136,7.55149697884917,3875.69229897654
1988,"S2","MT","LOC6","GEN2",63.2330509624444,108.721570433117,4,4,2,1,5,4,22.3317699194886,30.270636782283,13.3117252229713,934.302277863026,63.3588247722946,19.8503111745231,18.9352154475637,5.68049144139513,4.00215127272531,4.33046221267432,1.0563108115457,7.54543224349618,9.2582651367411,8.10611188178882,2.24322975846007,3.41448093997315,3.12802317319438,8.17099147941917,0.469543500803411,9.22389686340466,4.91213387111202,1.62297974340618,0.69685164373368,1.45642207469791,3.98291247664019,1.26692159799859,4.80260569602251,6.90804933663458,7.25830475101247,8.64684315631166,7.92595019098371,9.10883105359972,5.86297389818355,3.33168711978942,5.25037526385859,8.97140781162307,2.76631623972207,9.9330362631008,7.39280861569569,0.241296391468495,7.05930660013109,3.61748935189098,1.45749140996486,0.480008500162512,7.43126940447837,1.79483136162162,8.51517927832901,8.2198453694582,3317.26469159468
2013,"S2","TO","LOC9","GEN11",84.9111432000063,103.258832411375,8,7,9,6,4,3,25.7258287370205,31.5606252599973,20.0154632709455,436.966814473271,60.1205373485573,23.599449479254,17.4139206507243,4.43191727995872,5.65923719899729,2.40501645719633,0.107227803673595,8.88151767663658,2.59675742592663,7.74678407469764,8.45530045917258,9.18463893001899,0.669453211594373,8.23994197417051,0.215875732246786,5.53105203900486,0.770108723081648,9.17237047106028,2.86711312830448,7.1718342625536,8.74226663028821,2.9891560273245,4.02704837266356,0.481589550618082,3.03368969121948,7.69236844033003,6.53855374781415,0.950060617178679,1.44820456393063,4.18391513871029,2.38530043046921,6.63818658795208,8.952621887438,8.17132914438844,4.55937105696648,1.74214356346056,5.83185970783234,8.67740782443434,8.07431719498709,7.95393876731396,6.82614544173703,3.2835798105225,3.41127770021558,8.45151740359142,3699.07860084578
1988,"S1","RO","LOC7","GEN7",106.249681233894,92.3599524307065,1,2,8,9,8,8,26.5395267293788,38.0691564087756,19.5948068771977,705.560293234885,80.0450927624479,22.8729856719729,16.6231885389425,4.65316881681792,0.226190066896379,5.5311355413869,4.93619037559256,4.88738675834611,6.67947450419888,7.16270537115633,6.11745787551627,1.5213291789405,6.65218720445409,1.96545713115484,1.38080035569146,3.24248696444556,7.79631701763719,1.0178123624064,5.73549012187868,9.74500975105911,4.0397444460541,9.40135087585077,6.9504117872566,6.60784592619166,3.4154856367968,0.395730594173074,9.22014411538839,0.61000305460766,5.87346121668816,4.01120868045837,0.0941068539395928,7.53098291577771,6.7433045967482,2.57804847555235,9.74212112603709,4.08393852878362,8.91965030692518,2.50094042159617,9.58274535834789,0.230132942087948,3.06334176333621,8.18611084483564,0.577829405665398,1.86941341729835,3200.94874669802
2020,"S1","TO","LOC10","GEN24",84.7457872377709,94.1118480451405,8,7,9,5,6,5,26.1205726563931,37.1245330837555,16.7762970149051,829.235132224858,79.2826276877895,22.313309347257,15.8615350886248,1.29909998527728,1.9980503199622,3.41639714548364,6.46146781044081,3.22266034083441,3.09968878049403,9.10608293488622,0.756331065203995,4.8267271486111,8.2865707972087,8.72791186673567,4.24766946118325,1.1721656890586,2.99756440334022,6.14051055163145,6.00857082521543,7.35038868617266,8.2014340441674,2.92051070835441,7.50203423202038,5.87308304617181,5.70304777473211,4.41471900558099,3.21300771320239,9.71135437954217,9.81797396671027,3.41824381612241,3.13105494249612,9.64594254735857,8.75268367351964,6.03538959054276,3.87266926001757,8.60482196556404,7.07061509368941,9.27350697806105,0.686791045591235,1.58786436775699,7.17022284632549,8.38771125301719,3.81829329533502,9.0349179902114,3377.44526200919
1985,"S1","GO","LOC3","GEN1",80.3603576403111,88.0014375806786,3,1,8,9,5,6,27.1445407592691,34.8363784237299,17.3988235290162,930.522665753961,82.0935256057419,23.8241019109264,22.9151814454235,5.13007281138562,9.56641732947901,7.44706442579627,0.587539132684469,0.577726503834128,9.53486172482371,4.26934504648671,8.10154803562909,5.4568418324925,6.99003693414852,8.11299989465624,9.57494960865006,7.32251951703802,8.78564383368939,6.20420509949327,3.97968105273321,8.69622198399156,0.156577350571752,3.79489415558055,2.57702029077336,9.19716845266521,9.01048992294818,7.75589196011424,6.23390856897458,0.988007618580014,3.12603449914604,2.08757505519316,3.25143492314965,2.55440789507702,9.62688310537487,4.5128408446908,2.19785895664245,5.74413744034246,5.85517855593935,3.88971607666463,9.302004261408,9.45960384560749,4.54655175562948,7.48191755963489,3.48575008334592,0.469306358136237,4368.2491830762
2017,"S1","GO","LOC1","GEN3",71.8972292169929,118.62232495565,3,2,9,8,6,8,24.6358547671698,36.1436172758695,15.34224993526,649.856785312295,89.3038911838084,19.8447679250967,15.956354716327,4.8489277055487,5.14613843290135,0.53634685697034,4.36972741736099,9.83707083389163,7.76291547575966,4.58218066720292,0.0353872263804078,3.38853400899097,4.98106387909502,5.84512784145772,5.07631843676791,2.97325285850093,9.39700935035944,5.84663032321259,3.3426712686196,6.86061325715855,6.34459666442126,0.808284089434892,0.608698164578527,7.93085932498798,0.301614785566926,6.91036661388353,8.32055308390409,9.69790029572323,5.05680647911504,4.68339879531413,4.23867988865823,4.3106679758057,5.94691665610299,0.0457554892636836,3.5409950488247,1.94613760802895,8.28346491558477,3.19264465942979,5.80795293673873,1.08637272380292,1.65071606868878,1.52506908169016,8.08184732450172,1.30930221173912,4400.93162268544
2009,"S1","RO","LOC7","GEN25",81.0593479336239,118.118199550081,5,4,9,2,3,2,23.7864137734286,32.7449525974225,17.2657571933232,1023.96551519632,61.2334147305228,19.6944277468137,24.7778057889082,2.01954644080251,0.600121656898409,6.11450420459732,8.29942697891966,7.90261429501697,3.40550547698513,3.80749173695222,3.10342874377966,4.9229683727026,2.60918002342805,1.02850309340283,0.422149542719126,0.545966478530318,0.591123919002712,6.88825331628323,8.95854099886492,9.8713702429086,5.90602678246796,2.41845129989088,2.99586881883442,1.21273586759344,3.73042898951098,2.66807930544019,9.36006973264739,0.529625674244016,1.00842022337019,8.64604647736996,9.78655578801408,9.91708256071433,8.04818283533677,9.6593354945071,9.01884070131928,8.34323476068676,2.41948081878945,5.64064422389492,8.83033951977268,8.23711459292099,1.94290024926886,8.5017453529872,1.63171671330929,1.53302947757766,3768.50616703476
